"menu_id";"id";"menu_nm";"menu_price"
8913;2645;"캐모마일티";"3,500원"
8914;2654;"흑미 식빵";"6,500원"
8915;2654;"블루베리 식빵";"5,500원"
8916;2654;"단호박 치아바타";"4,000원"
8917;2658;"까망크런치";"변동"
8918;2658;"몽블랑";"변동"
8919;2660;"우리밀 쿠키";"5,000원"
8920;2660;"우리밀 쉬폰";"4,000원"
8921;2661;"아메리카노(테라로사)";"1,500원"
8922;2662;"모든 식빵";"3,000원"
8923;2663;"단팥빵";"변동"
8924;2664;"식빵";"3,300원"
8925;2665;"얼그레이";"5,200원"
8926;2665;"녹촤";"5,500원"
8927;2665;"치즈촤";"5,200원"
8928;2666;"레드벨벳 홀케이크";"54,000원"
8929;2666;"흑임자크러스트 치즈케이크";"57,000원"
8930;2666;"빅토리아스펀지케이크";"54,000원"
8931;2666;"르뱅쿠키";"4,300원"
8932;2666;"밀보리앤코미니케이크";"14,900원"
8933;2666;"딸기생크림케이크(딸기철한정)";"42,000원"
8934;2666;"커스텀케이크";"54,000원"
8935;2667;"찹쌀꽈배기";"1,200원"
8936;2667;"애플 타르트";"4,000원"
8937;2667;"치즈타르트";"4,000원"
8938;2667;"키쉬";"5,000원"
8939;2667;"티라미수";"6,000원"
8940;2667;"쉬폰케이크";"3,000원"
8941;2667;"시나몬롤";"3,500원"
8942;2667;"스콘";"2,000원"
8943;2667;"밤식빵";"5,500원"
8944;2667;"더블소프트식빵";"4,500원"
8945;2667;"모닝롤";"3,500원"
8946;2667;"양갱";"2,000원"
8947;2667;"시즈널잼";"5,000원"
8948;2667;"콤부차(500ml)";"9,000원"
8949;2667;"생강차 원액 (500ml)";"20,000원"
8950;2668;"누룽지바게트";"4,000원"
8951;2668;"구공탄";"3,300원"
8952;2668;"고래등앙버터";"3,300원"
8953;2668;"녹차찰고구마";"3,500원"
8954;2668;"감자 포카치아";"2,800원"
8955;2668;"몽블랑";"4,000원"
8956;2668;"머랭쿠키";"4,000원"
8957;2668;"버팔로";"3,500원"
8958;2668;"카페 모카";"2,500원"
8959;2668;"아몬드 페스트리";"3,000원"
8960;2668;"팥찰 식빵";"3,800원"
8961;2668;"크레이존";"3,500원"
8962;2668;"타이거빵";"2,000원"
8963;2668;"호두 어니언 베이글";"3,000원"
8964;2668;"마스카포네 브리오슈";"2,800원"
8965;2671;"몽블랑";"3,000원"
8966;2674;"직접끓인팥빵";"600원"
8967;2674;"우유식빵";"1,500원"
8968;2676;"Chef's Tasting Episode XI_Dinner";"125,000원"
8969;2676;"Chef's Tasting Episode XI_Lunch";"65,000원"
8970;2680;"아메리카노";"2,500원"
8971;2680;"카페라떼";"3,500원"
8972;2680;"바닐라라떼";"3,500원"
8973;2680;"카라멜 마끼아또";"3,500원"
8974;2680;"핫초코";"3,500원"
8975;2681;"빈티지콥넛";"6,000원"
8976;2681;"아메리카노";"4,500원"
8977;2681;"카페라떼";"5,000원"
8978;2681;"카푸치노";"5,000원"
8979;2681;"바닐라라떼";"5,500원"
8980;2681;"카라멜 마끼아또";"5,500원"
8981;2682;"플레인 크루아상";"3,300원"
8982;2682;"퀸아망";"3,800원"
8983;2682;"빨미까레";"3,800원"
8984;2683;"우리밤팥빵";"3,500원"
8985;2683;"맘모스";"5,800원"
8986;2683;"앙소보루";"3,800원"
8987;2683;"팥소보루";"3,300원"
8988;2683;"아메리카노";"2,000원"
8989;2686;"마늘퐁듀";"4,000원"
8990;2686;"더티생크림";"4,200원"
8991;2686;"제주말차앙버터";"4,200원"
8992;2686;"말차 크로와상";"3,500원"
8993;2686;"커스터드 크로와상";"3,500원"
8994;2686;"햄치즈할라피뇨 크로와상";"3,500원"
8995;2686;"레몬 크로와상";"3,500원"
8996;2686;"모카크림크로와상";"3,500원"
8997;2686;"산딸기 크로와상";"3,500원"
8998;2686;"앙버터페스츄리";"3,700원"
8999;2686;"프랑스 크로와상";"3,300원"
9000;2686;"초콜릿 티라미수 큐브";"4,500원"
9001;2686;"먹물소세지";"3,000원"
9002;2686;"연유식빵";"4,000원"
9003;2686;"몽블랑";"4,500원"
9004;2687;"올리브 치아바타";"2,500원"
9005;2687;"크루아상";"2,800원"
9006;2687;"뺑오쇼콜라";"3,200원"
9007;2687;"앙버터";"3,300원"
9008;2687;"어니언 크림치즈 치아바타";"3,500원"
9009;2690;"기본팥빵";"2,400원"
9010;2691;"타르트피스";"7,900원"
9011;2691;"타르트원판";"45,000원"
9012;2692;"딸기딸기해";"5,000원"
9013;2692;"팥빵";"1,500원"
9014;2692;"모카빵";"1,000원"
9015;2692;"우유식빵";"3,000원"
9016;2692;"옥수수식빵";"2,800원"
9017;2692;"아메리카노";"2,800원"
9018;2695;"케익,쿠키, 빵";"변동"
9019;2697;"우유식빵";"2,800원"
9020;2698;"에스프레소";"2,000원"
9021;2698;"아메리카노";"2,000원"
9022;2698;"아이스아메리카노";"2,000원"
9023;2698;"토마토쥬스";"3,000원"
9024;2698;"키위쥬스";"3,000원"
9025;2701;"쑥떡쑥떡";"4,000원"
9026;2701;"몽블랑";"4,000원"
9027;2701;"달달고구마";"4,000원"
9028;2701;"햄치즈갈릭";"3,000원"
9029;2701;"메론빵";"2,600원"
9030;2701;"소보루 앙버터";"2,600원"
9031;2702;"크루아상1박스";"9,900원"
9032;2702;"아메리카노";"2,000원"
9033;2702;"카페라떼";"2,500원"
9034;2702;"바닐라라떼";"3,000원"
9035;2702;"러스크";"3,000원"
9036;2704;"수제샌드위치";"5,500원"
9037;2704;"과일 생크림케이크 1호";"26,000원"
9038;2704;"아메리카노";"3,000원"
9039;2704;"카페라떼";"3,500원"
9040;2704;"우유식빵";"3,500원"
9041;2704;"토마토파스타 샐러드";"6,900원"
9042;2704;"애플유자티";"3,500원"
9043;2704;"자몽티";"3,500원"
9044;2704;"레몬티";"3,500원"
9045;2704;"애플유자 에이드";"3,800원"
9046;2704;"자몽 에이드";"3,800원"
9047;2706;"밤식빵";"5,500원"
9048;2706;"통밀식빵";"5,400원"
9049;2706;"무가당 쌀 깜파뉴";"5,500원"
9050;2706;"맘모스빵";"4,200원"
9051;2706;"팡도르";"5,000원"
9052;2706;"팥빵";"1,800원"
9053;2706;"버터크림빵";"1,800원"
9054;2706;"불고기피자빵";"4,500원"
9055;2706;"피자바게트";"4,500원"
9056;2706;"밤페스츄리";"4,800원"
9057;2706;"아리제식빵";"3,000원"
9058;2706;"단호박식빵";"4,800원"
9059;2706;"잡곡식빵";"4,800원"
9060;2708;"식빵";"3,300원"
9061;2711;"매콤한 치아바타";"변동"
9062;2711;"스콘";"변동"
9063;2711;"통밀식빵";"변동"
9064;2711;"소보루빵";"변동"
9065;2711;"감자치아바타";"변동"
9066;2712;"아메리카노";"3,000원"
9067;2712;"고베식빵";"5,000원"
9068;2712;"단호박찰빵";"4,800원"
9069;2712;"화이트엔젤";"4,500원"
9070;2712;"몽블랑";"5,500원"
9071;2712;"홍차밀크잼";"10,000원"
9072;2713;"바게트앙버터";"4,300원"
9073;2713;"딸기생크림케익 1호";"28,000원"
9074;2713;"어니언크림치즈바게트";"3,800원"
9075;2713;"바게트샌드위치(카프레제)";"7,000원"
9076;2713;"샤인머스케생크림 1호";"30,000원"
9077;2713;"초코에바나나 1호";"25,000원"
9078;2713;"딸기후로마쥬";"3,500원"
9079;2713;"크로와상";"2,800원"
9080;2713;"초코크로와상";"3,500원"
9081;2713;"버터프레첼";"3,500원"
9082;2713;"밤식빵";"4,800원"
9083;2713;"소프트갈릭";"3,500원"
9084;2718;"꽈배기";"2,000원"
9085;2720;"찹쌀꽈배기(1개)";"1,000원"
9086;2720;"찹쌀팥도너츠";"2,000원"
9087;2720;"찹쌀롱핫도그";"2,500원"
9088;2720;"통모짜치즈핫도그";"3,000원"
9089;2720;"체다치즈핫도그";"3,000원"
9090;2720;"찹쌀볼도너츠(3개)";"2,000원"
9091;2720;"속이꽉찬 생감자고로케";"3,000원"
9092;2720;"바삭한야채고로케";"3,000원"
9093;2720;"소고기야채고로케";"3,000원"
9094;2720;"통통치즈볼(3개)";"3,000원"
9095;2720;"소떡소떡";"3,000원"
9096;2720;"숯불갈비소세지";"3,000원"
9097;2720;"매콤소세지";"2,500원"
9098;2720;"닭강정";"변동"
9099;2720;"오뎅";"1,000원"
9100;2724;"스무디";"4,000원"
9101;2724;"아메리카노";"2,500원"
9102;2724;"카페모카";"4,000원"
9103;2724;"에이드";"3,800원"
9104;2724;"생과일주스";"5,000원"
9105;2725;"마약롤(6개)";"3,800원"
9106;2725;"크림치즈육쪽마늘빵";"3,700원"
9107;2725;"단팥빵";"1,200원"
9108;2725;"우유식빵";"3,200원"
9109;2725;"에멘탈치즈롤빵";"3,600원"
9110;2725;"순수우유크림빵";"1,600원"
9111;2725;"올리브치즈치아바타";"3,700원"
9112;2728;"오꾸시";"4,000원"
9113;2728;"수제햄버거";"3,500원"
9114;2731;"매콤한 치아바타";"변동"
9115;2731;"스콘";"변동"
9116;2731;"통밀식빵";"변동"
9117;2731;"소보루빵";"변동"
9118;2731;"감자치아바타";"변동"
9119;2733;"마카롱";"1,600원"
9120;2733;"앙버터";"4,500원"
9121;2733;"아몬드드머랭";"3,000원"
9122;2733;"우유식빵";"4,000원"
9123;2733;"올리브치아바타";"2,800원"
9124;2733;"크루아상";"2,800원"
9125;2733;"프랑스밀바게트";"3,800원"
9126;2733;"버터라우겐";"3,200원"
9127;2733;"딸기생크림케이크1호";"23,000원"
9128;2733;"키리슈케이크1호";"24,000원"
9129;2733;"당근케이크";"27,000원"
9130;2733;"초코생크림딸기1호";"25,000원"
9131;2733;"우유버터 크림빵";"1,600원"
9132;2733;"소세지 먹물빵";"3,000원"
9133;2733;"초코 범벅";"4,000원"
9134;2734;"통팥빵";"2,800원"
9135;2734;"옛날크림빵";"2,800원"
9136;2734;"애플파이";"3,600원"
9137;2735;"크로플";"5,500원"
9138;2735;"타마코산도";"2,500원"
9139;2735;"그루앙버터";"5,000원"
9140;2735;"꿀고구마";"4,000원"
9141;2735;"마스카포네 딸기케이크";"6,000원"
9142;2739;"그림빵";"1,200원"
9143;2739;"완두앙금빵";"1,200원"
9144;2739;"소보루";"1,200원"
9145;2739;"야채빵";"1,200원"
9146;2739;"쨈빵";"1,200원"
9147;2739;"밀봉 카스테라";"1,200원"
9148;2739;"통팥 카스테라";"1,200원"
9149;2739;"모카롤 카스테라";"1,200원"
9150;2739;"고구마앙금";"1,200원"
9151;2739;"백옥앙금";"1,200원"
9152;2740;"마카롱";"2,000원"
9153;2740;"쿠키";"5,500원"
9154;2740;"마들렌";"2,000원"
9155;2740;"슈 / 휘낭시에";"1,500원"
9156;2740;"드립커피/얼그레이티/레몬티";"3,000원"
9157;2740;"더치 큐브아이스";"3,500원"
9158;2740;"더치 큐브라떼";"4,500원"
9159;2740;"밀크티";"4,500원"
9160;2740;"레몬에이드";"3,500원"
9161;2740;"파운드";"2,500원"
9162;2742;"꽈배기 3개";"2,000원"
9163;2745;"된장찌개";"7,000원"
9164;2745;"김치찌개";"7,000원"
9165;2745;"순두부찌개";"7,000원"
9166;2745;"청국장찌개";"7,000원"
9167;2748;"커피&베이커리";"변동"
9168;2750;"마카롱";"2,200원"
9169;2750;"치아바타샌드위치";"5,500원"
9170;2750;"에그샌드위치";"5,000원"
9171;2750;"보스톤 소세지";"4,000원"
9172;2750;"후랑크 덕";"4,500원"
9173;2750;"팡드";"5,000원"
9174;2750;"소프트 마늘바게트";"5,500원"
9175;2750;"양파빵";"5,000원"
9176;2750;"감자바게트";"5,000원"
9177;2750;"새우바게트";"5,000원"
9178;2750;"우유모닝";"5,500원"
9179;2750;"후람보이즈레즌";"5,800원"
9180;2750;"모카빵";"5,000원"
9181;2750;"마롱브레드";"6,000원"
9182;2750;"모찌모찌";"3,000원"
9183;2751;"커피";"2,500원"
9184;2757;"잡곡 찹쌀바게트";"3,500원"
9185;2757;"녹차 샐러드 빵";"3,000원"
9186;2757;"단팥,앙금,크림,소보로,슈크림,팥도넛";"500원"
9187;2757;"흑임자 연유크림 빵";"3,000원"
9188;2757;"어니언 크림치즈 빵";"3,000원"
9189;2757;"크림치즈 호떡 빵";"3,000원"
9190;2757;"찹쌀 모카소보로";"3,500원"
9191;2757;"찹쌀맘모스";"3,500원"
9192;2757;"식빵";"2,000원"
9193;2757;"케익";"13,000원"
9194;2757;"롤케익";"7,000원"
9195;2758;"우유식빵";"3,500원"
9196;2758;"세사미";"3,000원"
9197;2758;"바게트";"3,000원"
9198;2761;"아메리카노";"2,500원"
9199;2761;"수제마들렌";"1,100원"
9200;2761;"몽블랑";"5,000원"
9201;2762;"오꾸시";"4,000원"
9202;2762;"수제햄버거";"3,500원"
9203;2766;"무가당쌀바게뜨";"5,000원"
9204;2766;"귀족올리브빵";"4,500원"
9205;2766;"쪼꼬박이";"4,500원"
9206;2766;"공주밤식빵";"6,000원"
9207;2766;"쪼꼬식빵";"6,000원"
9208;2766;"꼬마바삭이";"5,500원"
9209;2766;"하양이";"4,000원"
9210;2766;"쌀팥빵";"3,000원"
9211;2766;"흑미 바삭이";"8,500원"
9212;2766;"순쌀폭신이";"6,000원"
9213;2766;"쑥폭신이";"6,500원"
9214;2766;"단호박약빵";"8,500원"
9215;2766;"단호박파운드";"9,000원"
9216;2766;"순쌀파운드";"8,000원"
9217;2766;"순쌀 카스테라";"3,500원"
9218;2767;"카페오레";"18,000원"
9219;2767;"블루베리 치즈무스";"19,000원"
9220;2767;"프랑보아즈무즈";"20,000원"
9221;2767;"포도치즈케이크";"16,000원"
9222;2767;"고구마파이";"1,000원"
9223;2768;"피콜로";"8,000원"
9224;2768;"골드 메디오";"19,000원"
9225;2768;"골드 그란데";"25,000원"
9226;2768;"저녁코스요리";"108,000원"
9227;2768;"한우추가";"15,000원"
9228;2768;"바닷가재추가";"18,000원"
9229;2769;"공갈빵";"1,500원"
9230;2769;"에그타르트";"2,800원"
9231;2769;"바게트";"3,000원"
9232;2770;"카페오레";"18,000원"
9233;2770;"블루베리 치즈무스";"19,000원"
9234;2770;"프랑보아즈무즈";"20,000원"
9235;2770;"포도치즈케이크";"16,000원"
9236;2770;"고구마파이";"1,000원"
9237;2771;"아메리카노";"2,500원"
9238;2771;"카페라떼";"3,000원"
9239;2771;"앙버터";"3,500원"
9240;2771;"호밀 깜파뉴";"3,800원"
9241;2771;"몽블랑";"5,000원"
9242;2771;"생크림 팥빵";"2,300원"
9243;2771;"호두과자";"2,800원"
9244;2771;"팥빵";"1,800원"
9245;2771;"소보로";"990원"
9246;2771;"카페모카";"4,000원"
9247;2772;"아란치니(브런치)";"변동"
9248;2772;"유기농 베이커리";"변동"
9249;2774;"치즈타르트";"2,500원"
9250;2774;"초코케잌";"3,500원"
9251;2774;"찹쌀파이";"1,500원"
9252;2774;"크림바게트";"500원"
9253;2774;"통팥빵";"1,300원"
9254;2774;"산딸기파이";"3,000원"
9255;2775;"바게트";"3,000원"
9256;2776;"겨울동백";"7,000원"
9257;2776;"파리광안리";"7,000원"
9258;2776;"몽블랑";"7,000원"
9259;2776;"생토노레";"6,500원"
9260;2776;"바닐라마들렌";"2,500원"
9261;2776;"휘낭시에";"2,500원"
9262;2776;"까눌레";"2,300원"
9263;2776;"아몬드파이";"4,800원"
9264;2777;"밤식빵";"5,000원"
9265;2779;"아메리카노";"4,500원"
9266;2780;"밤식빵";"2,900원"
9267;2780;"고구마식빵";"2,900원"
9268;2780;"초코칩식빵";"2,900원"
9269;2780;"모카커피식빵";"2,900원"
9270;2780;"먹물치즈식빵";"2,900원"
9271;2781;"베이컨소세지";"3,300원"
9272;2781;"프랑크 야채빵";"2,800원"
9273;2781;"마약 옥수수 빵";"3,000원"
9274;2781;"칠리핫도그";"3,800원"
9275;2781;"인절미 콩크림 쌀빵";"3,800원"
9276;2781;"백미 식빵";"6,000원"
9277;2781;"현미 식빵";"6,000원"
9278;2781;"마요네즈 모닝빵";"3,000원"
9279;2781;"곡물식빵";"4,000원"
9280;2781;"복분자 식빵";"4,000원"
9281;2783;"블루베리큐브";"1,800원"
9282;2783;"모찌모찌";"2,500원"
9283;2783;"모카크림";"4,000원"
9284;2783;"어니언바게트";"3,800원"
9285;2784;"에스프레소";"2,500원"
9286;2784;"아메리카노";"2,500원"
9287;2784;"쇼콜라쇼";"3,500원"
9288;2785;"팥빵";"1,900원"
9289;2785;"메론빵";"2,500원"
9290;2785;"크림빵";"1,900원"
9291;2785;"앙버터";"4,500원"
9292;2785;"치킨 포카차";"2,500원"
9293;2785;"크로와상";"3,000원"
9294;2785;"아몬드 크로와상";"3,600원"
9295;2785;"초코 크로와상";"3,400원"
9296;2785;"몽블랑";"4,500원"
9297;2785;"살구 데니쉬";"3,400원"
9298;2786;"몽블랑";"4,000원"
9299;2786;"밤크림치즈깜빠뉴";"4,000원"
9300;2786;"크랜베리스콘";"2,500원"
9301;2786;"크레존(옥수수빵)";"2,000원"
9302;2786;"밤식빵";"4,000원"
9303;2786;"에그마요";"2,000원"
9304;2786;"주문케이크";"변동"
9305;2787;"천연발효종";"6,500원"
9306;2787;"바질드미바게트";"5,900원"
9307;2787;"캐릭터마카롱";"변동"
9308;2787;"우유식빵";"3,500원"
9309;2788;"깜빠뉴 체스넛 (밤 깜빠뉴)";"5,800원"
9310;2788;"깜빠뉴 피규(무화과 깜빠뉴)";"5,800원"
9311;2788;"깜빠뉴 스윗포테이토(고구마 깜빠뉴)";"5,500원"
9312;2788;"샤워도우 브래드";"7,000원"
9313;2788;"폴리쉬 바게트";"4,000원"
9314;2788;"바게트_루비";"4,900원"
9315;2788;"포카치아 누와르";"4,200원"
9316;2788;"치아바타";"4,000원"
9317;2788;"두두, 고고";"5,500원"
9318;2788;"리얼딥 시나몬";"6,000원"
9319;2788;"빵드 세이글(100%호밀)";"7,500원"
9320;2788;"루비스틱";"2,900원"
9321;2788;"치아바타 더블 올리브";"4,800원"
9322;2788;"올어비웃헬시";"6,500원"
9323;2788;"씨드씨드, 그린티, 크렌베리 스콘";"2,900원"
9324;2790;"빵";"1,000원"
9325;2792;"모나카 아이스크림";"2,500원"
9326;2792;"아메리카노";"4,300원"
9327;2792;"바닐라빈 라떼";"5,000원"
9328;2795;"커피";"1,500원"
9329;2795;"엘더플라워 레모네이드 코디얼";"5,000원"
9330;2795;"레드민트";"5,000원"
9331;2795;"무농약 돌복숭&매실청";"5,000원"
9332;2795;"현미소복소복";"5,000원"
9333;2795;"레몬안녕, 얼그레이";"5,500원"
9334;2795;"100%현미두부쇼콜라";"6,000원"
9335;2795;"우리밀&통밀 스콘";"3,200원"
9336;2795;"발아현미떡케익";"변동"
9337;2796;"애플코코넛";"8,000원"
9338;2796;"볼케이노";"8,000원"
9339;2796;"치즈 쇼콜라";"8,000원"
9340;2796;"치즈케익";"8,000원"
9341;2796;"애플파이";"3,500원"
9342;2796;"초코파이";"2,500원"
9343;2796;"마늘바게트";"4,500원"
9344;2796;"먹물치즈쌀빵";"4,000원"
9345;2796;"치즈바게트";"3,500원"
9346;2796;"허니 브레드";"4,000원"
9347;2796;"무가당 쌀빵";"2,500원"
9348;2796;"치즈번";"2,500원"
9349;2796;"통밀 뺑드 깜빠뉴";"4,000원"
9350;2796;"치즈스콘";"2,500원"
9351;2796;"몽블랑";"4,000원"
9352;2797;"마카롱";"2,300원"
9353;2797;"도시락케이크";"변동"
9354;2797;"다쿠아즈";"3,000원"
9355;2797;"케이크";"5,000원"
9356;2797;"머랭쿠키";"5,000원"
9357;2797;"주문제작케이크";"변동"
9358;2801;"아메리카노";"2,000원"
9359;2801;"카페라떼";"3,000원"
9360;2801;"카라멜마끼야또";"3,000원"
9361;2801;"바닐라라떼";"3,000원"
9362;2801;"카페모카";"3,000원"
9363;2801;"초코초코라떼";"4,000원"
9364;2801;"아이스티";"2,500원"
9365;2801;"녹차라떼";"3,000원"
9366;2801;"유기농 유자차";"3,000원"
9367;2801;"유기농 노니티백";"2,000원"
9368;2801;"히비스커스";"2,000원"
9369;2803;"스위트 서머타임 빙수 3종";"25,000~29,000"
9370;2803;"애프터눈 티 세트 2인";"44,000원"
9371;2803;"프리미엄 도시락";"13,000~55,000"
9372;2803;"수제 샌드위치 셀렉션";"10,000~12,000"
9373;2803;"피시앤칩스";"25,000원"
9374;2803;"한우 안심 스테이크";"64,000원"
9375;2803;"한우 채끝 등심 스테이크";"70,000원"
9376;2803;"아메리카노 핫";"14,000원"
9377;2803;"에스프레소 핫";"14,500원"
9378;2803;"카페라떼 핫";"16,000원"
9379;2803;"카푸치노 핫";"16,000원"
9380;2803;"오늘의 수프";"12,000원"
9381;2803;"클램 차우더 수프";"16,000원"
9382;2803;"양상추,홀스래디쉬 크림을 올린 빵, 케이퍼, 레몬을 곁들인 훈제연어";"25,000원"
9383;2803;"엠배서더 그린 샐러드";"16,000원"
9384;2804;"통밀쑥빵";"7,500원"
9385;2804;"호두크랜베리깜빠뉴";"4,000원"
9386;2804;"베리베리스콘";"2,600원"
9387;2804;"통밀웰빙스콘";"3,000원"
9388;2804;"통밀보이차빵";"7,500원"
9389;2804;"앙버터프레첼";"3,500원"
9390;2805;"연유크림바게뜨";"3,000원"
9391;2806;"호박빵";"3,800원"
9392;2806;"티라미슈 페스츄리";"4,000원"
9393;2806;"흑미찹쌀";"3,500원"
9394;2806;"아메리카노";"2,000원"
9395;2808;"아메리카노 hot";"2,000원"
9396;2808;"카페라떼 hot";"2,500원"
9397;2809;"아메리카노 hot";"2,000원"
9398;2809;"카페라떼 hot";"2,500원"
9399;2810;"마카롱";"2,200원"
9400;2810;"아이스아메리카노";"2,500원"
9401;2810;"꾸덕브라우니";"2,500원"
9402;2810;"마들렌";"2,200원"
9403;2812;"생크림케익";"20,000원"
9404;2813;"아메리카노";"2,500원"
9405;2813;"카페라떼";"3,000원"
9406;2813;"쿠키";"1,000원"
9407;2813;"스콘";"1,800원"
9408;2813;"식빵";"2,500~5,500"
9409;2815;"우유식빵";"3,000원"
9410;2815;"앙버터";"1,500원"
9411;2815;"몽블랑";"3,500원"
9412;2815;"블루베리식빵";"3,000원"
9413;2815;"생크림빵";"3,000원"
9414;2815;"스노우볼";"1,500원"
9415;2815;"팥생크림빵";"1,500원"
9416;2815;"커피번생크림";"1,500원"
9417;2815;"연유빵";"3,800원"
9418;2815;"야채빵";"3,500원"
9419;2816;"마늘바게트";"5,500원"
9420;2816;"수제 스콘";"2,000원"
9421;2816;"르벵쿠키";"2,900원"
9422;2816;"비스켓식빵";"3,500원"
9423;2816;"밤식빵";"3,500원"
9424;2816;"블루베리식빵";"3,500원"
9425;2816;"초코돌돌";"3,500원"
9426;2816;"무화과휘낭시";"2,200원"
9427;2816;"수제 티라미수";"5,500원"
9428;2816;"파베브라우니";"2,500원"
9429;2816;"우유 크러스트";"2,000원"
9430;2816;"쇼콜라파운드";"3,000원"
9431;2816;"무화과파운드";"3,000원"
9432;2816;"유자마론파운드";"3,000원"
9433;2816;"얼그레이파운드";"3,000원"
9434;2817;"조프 빵";"7,000원"
9435;2817;"아보카도 브라우니";"4,500원"
9436;2817;"수제 바닐라 라떼";"5,500원"
9437;2817;"백향과 (차/에이드)";"5,500원"
9438;2818;"식빵";"변동"
9439;2819;"쏠트빵";"1,000원"
9440;2819;"몽블랑";"4,500원"
9441;2819;"크림큐브 페이스트리";"4,500원"
9442;2819;"애플데니쉬";"4,000원"
9443;2819;"앙버터";"3,500원"
9444;2819;"멀티그레인노아";"4,500원"
9445;2819;"오감 마들렌";"1,500원"
9446;2819;"까망베르 마들렌";"1,500원"
9447;2819;"노르망디";"2,000원"
9448;2819;"호두 카라멜 사브레";"2,500원"
9449;2819;"생초코 브라우니";"2,500원"
9450;2820;"수제 마카롱";"2,200원"
9451;2821;"애플코코넛";"8,000원"
9452;2821;"볼케이노";"8,000원"
9453;2821;"치즈 쇼콜라";"8,000원"
9454;2821;"치즈케익";"8,000원"
9455;2821;"애플파이";"3,500원"
9456;2821;"초코파이";"2,500원"
9457;2821;"마늘바게트";"4,500원"
9458;2821;"먹물치즈쌀빵";"4,000원"
9459;2821;"치즈바게트";"3,500원"
9460;2821;"허니 브레드";"4,000원"
9461;2821;"무가당 쌀빵";"2,500원"
9462;2821;"치즈번";"2,500원"
9463;2821;"통밀 뺑드 깜빠뉴";"4,000원"
9464;2821;"치즈스콘";"2,500원"
9465;2821;"몽블랑";"4,000원"
9466;2823;"치즈 식빵";"5,500원"
9467;2823;"팥호두 식빵";"5,500원"
9468;2823;"우유 식빵";"4,000원"
9469;2823;"블루베리잼 식빵";"5,500원"
9470;2823;"올리브치즈 식빵";"5,500원"
9471;2823;"크랜베리호두 식빵";"5,000원"
9472;2823;"밤 식빵";"5,500원"
9473;2823;"브리오슈 식빵";"4,500원"
9474;2823;"비스킷 식빵";"5,500원"
9475;2823;"햄치즈콘 식빵";"6,000원"
9476;2824;"융드립커피";"3,500원"
9477;2824;"수제케이크";"6,000원"
9478;2824;"팬케이크샌드위치";"6,500원"
9479;2824;"수제쿠키";"1,500원"
9480;2824;"브라질산토스";"4,500원"
9481;2824;"콜롬비아 수프리모";"5,000원"
9482;2824;"에티오피아 예가체프";"5,500원"
9483;2827;"밤식빵";"4,500원"
9484;2827;"맘모스빵";"3,500원"
9485;2827;"꽈배기";"500원"
9486;2827;"소세지빵";"3,000원"
9487;2827;"크림카스테라";"2,500원"
9488;2827;"호두파이";"3,500원"
9489;2827;"미니버거";"3,500원"
9490;2827;"마늘빵";"3,500원"
9491;2834;"키스링";"7,900원"
9492;2834;"키스링 블루베리빵";"7,900원"
9493;2834;"키스링 미니마늘빵";"4,500원"
9494;2834;"치즈브래드";"55,000원"
9495;2834;"종덕이";"5,500원"
9496;2834;"목포의 눈물";"5,500원"
9497;2836;"플레인 크루아상";"3,300원"
9498;2836;"퀸아망";"3,800원"
9499;2836;"빨미까레";"3,800원"
9500;2838;"고구마크림치즈 프레즐";"3,500원"
9501;2838;"핫치킨콘갈릭";"4,500원"
9502;2838;"페페로니 프레즐";"3,000원"
9503;2838;"콘마요 프레즐";"3,000원"
9504;2838;"콘갈릭 프레즐";"3,000원"
9505;2838;"핫 프레즐";"3,000원"
9506;2838;"크림치즈 프레즐";"3,000원"
9507;2838;"고구마 프레즐";"3,000원"
9508;2838;"고구마아몬드 프레즐";"3,500원"
9509;2838;"크림치즈아몬드 프레즐";"3,500원"
9510;2838;"단팥 프레즐";"3,000원"
9511;2838;"새우 프레즐";"4,000원"
9512;2838;"핫치킨";"4,000원"
9513;2838;"델리";"3,500원"
9514;2838;"도그프레즐";"3,500원"
9515;2840;"샌드위치";"3,000원"
9516;2844;"화이트롤";"1,500원"
9517;2847;"흑미식빵";"7,000원"
9518;2847;"단호박소보로";"9,000원"
9519;2847;"유기농 공주밤식빵";"9,000원"
9520;2847;"우리아이모닝빵";"3,500원"
9521;2848;"호두바게트, 크림치즈바게트";"4,500원"
9522;2848;"쇼콜라블루베리";"2,500원"
9523;2848;"치즈므슬린";"3,500원"
9524;2848;"찰호두";"3,500원"
9525;2849;"산딸기바게트";"4,800원"
9526;2849;"치즈바게트";"3,900원"
9527;2849;"마카롱";"2,000원"
9528;2849;"레몬크림크로아상";"4,800원"
9529;2849;"모닝아메리카노";"2,500원"
9530;2849;"아메리카노";"4,000원"
9531;2849;"카페라떼";"5,200원"
9532;2849;"에그베이컨";"2,800원"
9533;2849;"커스타드롤";"4,500원"
9534;2849;"크림치즈 어니언베이글";"3,200원"
9535;2849;"앙버터";"4,500원"
9536;2849;"크림치즈 육쪽마늘빵";"4,300원"
9537;2849;"크로플";"9,900원"
9538;2849;"감자샐러드빵";"3,500원"
9539;2849;"몽블랑";"5,800원"
9540;2850;"커피&베이커리";"변동"
9541;2853;"미니크로와상100g";"2,000원"
9542;2853;"초코미니크로와상100g";"3,000원"
